scenario_name,algorithm,size,annealings,iterations,status,evaluation,exec_time
scenario3,twolocalrandom,8,20,10,solution_found,199.05,8.18470617569983
scenario1,qnn,8,30,5,solution_found,278.41034436526627,10.24473712965846
scenario3,qft,10,25,45,solution_found,195.1,44.7454560957849
scenario1,qnn,6,1,35,solution_found,275.7145633794038,2.320783259347081
scenario3,qaoa,6,25,50,solution_found,433.9000000000001,53.2417199537158
scenario3,qnn,10,15,15,solution_found,256.90000000000003,9.630880141630769
scenario2,qft,6,20,20,solution_found,252.5244646479881,21.38045354746282
scenario1,qnn,6,30,1,solution_found,281.67085366111104,3.2255123239010572
scenario2,dj,6,15,5,solution_found,565.863899613335,4.891272401437163
scenario3,realamprandom,6,10,15,solution_found,202.92000000000002,6.019735615700483
scenario2,dj,10,30,10,solution_found,565.2583115513646,20.25158121623099
scenario1,qnn,6,5,35,solution_found,274.1115700006106,10.534129977226257
scenario1,twolocalrandom,6,15,60,solution_found,200.01873047228938,51.44743815250695
scenario3,qnn,8,25,40,solution_found,255.17000000000002,39.49712714552879
scenario1,twolocalrandom,10,25,60,solution_found,200.3234911451014,89.35459260456264
scenario3,qnn,10,30,55,solution_found,254.20000000000002,66.45885763503611
scenario1,dj,6,30,50,solution_found,470.0836720958283,63.82045037485659
scenario1,twolocalrandom,6,20,40,solution_found,200.19094258236112,45.85144513845444
scenario1,vqe,6,1,30,solution_found,201.36779182927555,2.742619687691331
scenario3,dj,10,5,10,solution_found,400.12,2.8112045396119356
scenario1,realamprandom,6,1,45,solution_found,200.56606960743045,3.068948494270444
scenario3,qft,6,25,15,solution_found,196.89,14.321676220744848
scenario1,twolocalrandom,6,1,50,solution_found,200.3891934860082,3.382740506902337
scenario1,qnn,6,1,10,solution_found,284.25439216224515,0.8245919868350029
scenario3,qnn,10,20,55,solution_found,255.15,44.922756066545844
scenario1,dj,8,5,40,solution_found,470.63454693057076,9.16341389901936
scenario1,qnn,8,15,1,solution_found,278.809884030087,1.6884236596524715
scenario1,realamprandom,6,15,60,solution_found,200.19380966654728,51.28647765703499
scenario2,qnn,10,5,10,solution_found,354.81252857646865,3.192630235105753
scenario3,qaoa,6,20,10,solution_found,439.32000000000005,8.948793588206172
scenario1,vqe,8,1,30,solution_found,202.01981368288892,2.0942843053489923
scenario2,twolocalrandom,8,25,60,solution_found,254.10903769174004,79.50632229819894
scenario2,realamprandom,6,25,50,solution_found,253.53677462833218,64.4990014936775
scenario3,realamprandom,8,30,5,solution_found,202.4,6.459637749940157
scenario3,vqe,10,15,20,solution_found,196.05,12.285696063190699
scenario3,qft,6,1,25,solution_found,202.65,1.1423286143690348
scenario2,qaoa,8,15,15,solution_found,664.7781718850807,14.116424582898617
scenario2,realamprandom,6,10,55,solution_found,254.03689169262307,28.626014282926917
scenario1,dj,10,5,15,solution_found,471.85374667214376,3.750656208023429
scenario3,realamprandom,6,5,15,solution_found,199.44,3.0100692845880985
scenario3,qaoa,10,15,25,solution_found,436.9000000000001,17.63606656342745
scenario1,qnn,10,1,25,solution_found,282.9489408468646,2.3852374367415905
scenario3,qft,6,15,20,solution_found,196.72000000000003,11.312500419095159
scenario2,qaoa,6,20,20,solution_found,668.2252184521153,24.327574776485562
scenario1,qnn,10,1,15,solution_found,283.9215304561508,1.2527719289064407
scenario1,twolocalrandom,6,25,30,solution_found,200.73549079521973,43.02012586966157
scenario2,qft,8,30,35,solution_found,253.9696151147479,56.252385661005974
scenario2,twolocalrandom,10,15,50,solution_found,253.89185869662342,41.16736948862672
scenario2,qft,8,20,30,solution_found,253.40978573100398,32.50300965644419
scenario3,realamprandom,8,30,45,solution_found,194.9,50.93701674044132
scenario3,realamprandom,10,15,40,solution_found,194.5,23.588007029145956
scenario3,qnn,6,30,40,solution_found,253.67000000000002,44.89097970351577
scenario1,qnn,10,5,40,solution_found,275.00702663511794,12.589976642280817
scenario2,qaoa,6,30,10,solution_found,663.9221219348094,18.348837677389383
scenario2,qaoa,8,1,60,solution_found,665.0210876913977,4.157367637380958
scenario2,realamprandom,8,20,20,solution_found,252.34518173408298,22.13974699564278
scenario1,qft,6,20,15,solution_found,201.57071526130738,17.749255809932947
scenario1,realamprandom,8,1,20,solution_found,203.83805156405646,1.4936923459172249
scenario3,vqe,8,30,40,solution_found,194.61,45.83396700397134
scenario3,qnn,6,15,1,solution_found,291.91999999999996,1.0400319658219814
scenario3,twolocalrandom,6,25,60,solution_found,194.6,54.69820909574628
scenario3,realamprandom,10,30,30,solution_found,196.6,35.71696077845991
scenario1,vqe,8,20,20,solution_found,200.67319570573375,24.088592793792486
scenario2,twolocalrandom,8,1,40,solution_found,250.19369757353718,2.6840517465025187
scenario2,realamprandom,6,20,25,solution_found,253.270288971097,26.237713281065226
scenario3,qaoa,10,20,35,solution_found,434.60999999999996,33.012085957452655
scenario2,qnn,6,30,45,solution_found,365.61039211174125,71.52516477555037
scenario2,realamprandom,6,20,10,solution_found,242.86218454231124,11.018849959596992
scenario3,qnn,8,1,45,solution_found,266.52000000000004,1.9705971349030733
scenario3,dj,10,20,30,solution_found,373.44000000000005,29.53665479645133
scenario2,dj,6,5,15,solution_found,570.1818521014984,4.744447190314531
scenario3,qnn,6,20,45,solution_found,255.15,33.489906972274184
scenario3,realamprandom,8,20,25,solution_found,196.72000000000003,19.490941394120455
scenario2,vqe,6,30,45,solution_found,253.34636035207862,71.47717949934304
scenario1,dj,6,1,35,solution_found,474.6302994839515,1.7257209569215775
scenario1,twolocalrandom,8,5,60,solution_found,200.63782746179646,17.947015007957816
scenario2,vqe,8,10,55,solution_found,253.7874271201365,29.46629287302494
scenario3,vqe,10,30,20,solution_found,197.1,24.306914335116744
scenario1,realamprandom,8,10,60,solution_found,200.3323608475944,34.90232262946665
scenario3,realamprandom,10,5,15,solution_found,197.87,3.2282062750309706
scenario3,vqe,6,25,25,solution_found,195.60000000000002,23.73110342770815
scenario3,vqe,8,25,5,solution_found,204.20999999999998,5.476671176031232
scenario3,twolocalrandom,10,25,35,solution_found,194.67000000000002,34.84625285863876
scenario3,vqe,10,1,25,solution_found,208.87,1.2311885487288237
scenario2,dj,6,10,40,solution_found,578.3872351973054,23.149274431169033
scenario1,qft,8,15,5,solution_found,202.97180887283696,5.0537897776812315
scenario1,realamprandom,10,5,35,solution_found,200.418958198601,11.601442813873291
scenario2,qaoa,10,1,5,solution_found,589.4027519291467,0.5079643651843071
scenario3,twolocalrandom,6,5,35,solution_found,196.65,6.617138495668769
scenario1,qaoa,6,25,35,solution_found,575.3244457340543,22.869024032726884
scenario2,qaoa,10,1,45,solution_found,669.6148405404838,3.279344631358981
scenario2,dj,8,10,15,solution_found,567.8234073881745,9.384510278701782
scenario1,dj,10,25,35,solution_found,470.02830298135353,41.54404449649155
scenario3,dj,6,30,1,solution_found,424.07,2.200790584087372
scenario2,realamprandom,8,30,25,solution_found,253.58692441571904,40.75995750725269
scenario1,qft,8,10,55,solution_found,200.62224814875967,32.80486346967518
scenario2,realamprandom,6,5,15,solution_found,245.21999798372067,4.259962754324079
scenario3,qnn,8,20,15,solution_found,259.28,12.157191613689065
scenario3,realamprandom,6,1,1,solution_found,210.92000000000002,0.1464478187263012
scenario2,qaoa,10,1,60,solution_found,673.6388860129307,4.920126447454095
scenario2,realamprandom,6,20,20,solution_found,252.59045633195532,21.452302241697907
scenario3,dj,8,25,50,solution_found,374.07,54.82048701308668
scenario2,qaoa,6,30,15,solution_found,671.7587894618465,26.347387487068772
scenario1,realamprandom,10,20,10,solution_found,202.59413687837355,13.148846048861742
scenario3,qaoa,10,10,1,solution_found,479.2000000000001,0.8929539564996958
scenario3,twolocalrandom,6,5,55,solution_found,195.2,10.17701637931168
scenario3,qnn,10,5,25,solution_found,262.0,5.514895744621754
scenario2,realamprandom,10,25,40,solution_found,254.0495788640258,54.69752795994282
scenario3,qaoa,8,5,35,solution_found,436.40000000000003,8.582341149449348
scenario3,realamprandom,10,1,40,solution_found,200.88,1.840987790375948
scenario3,twolocalrandom,8,25,5,solution_found,206.61,5.483976136893034
scenario2,dj,6,5,35,solution_found,576.09792794228,10.66490058787167
scenario1,realamprandom,10,1,10,solution_found,205.31411940258118,0.9435960594564676
scenario3,vqe,8,1,10,solution_found,209.2,0.6073160339146852
scenario3,dj,6,25,60,solution_found,373.04,61.66111884638667
scenario2,vqe,8,5,50,solution_found,253.2103133113008,14.042399980127811
scenario1,qft,6,10,15,solution_found,201.33787758418828,9.258919736370444
scenario3,qft,10,20,20,solution_found,195.32999999999998,16.329744953662157
scenario3,qaoa,10,5,20,solution_found,441.47,4.9937828201800585
scenario2,realamprandom,10,15,40,solution_found,253.160236074681,32.95367749966681
scenario3,realamprandom,8,25,10,solution_found,201.45,10.34150618687272
scenario2,realamprandom,6,1,5,solution_found,225.99509079713042,0.4592051412910223
scenario3,vqe,8,25,15,solution_found,196.12,14.789925176650286
scenario2,qnn,10,1,25,solution_found,363.068299355757,1.7332890816032887
scenario3,twolocalrandom,10,20,20,solution_found,195.60000000000002,16.145372968167067
scenario2,twolocalrandom,6,20,25,solution_found,251.73551898517908,26.31625554151833
scenario3,realamprandom,6,30,25,solution_found,195.92000000000002,27.76022807881236
scenario1,qnn,10,5,1,solution_found,291.0941230437877,0.6681727673858404
scenario2,vqe,10,15,40,solution_found,252.97221991336238,32.78043939359486
scenario2,vqe,6,25,1,solution_found,234.26526827800063,2.2561312839388847
scenario1,realamprandom,10,25,25,solution_found,200.81500812865426,37.798235757276416
scenario3,qaoa,10,25,60,solution_found,432.4000000000001,69.91907335445285
scenario2,qaoa,8,1,50,solution_found,666.8946596169638,3.4252724163234234
scenario1,qaoa,10,10,45,solution_found,575.4953469381246,12.478374315425754
scenario2,twolocalrandom,6,30,40,solution_found,253.65623682171042,61.91031916812062
scenario3,qaoa,6,25,10,solution_found,445.6000000000001,11.208940828219056
scenario1,qaoa,8,25,25,solution_found,575.5100703037712,16.870178163051605
scenario1,qnn,6,25,5,solution_found,275.8931885611586,8.528575180098414
scenario3,qaoa,10,30,20,solution_found,435.92,28.626719573512673
scenario3,qnn,10,10,50,solution_found,254.20000000000002,20.521738074719906
scenario2,qnn,8,25,35,solution_found,365.26954596255183,47.78449106775224
scenario1,qaoa,6,15,5,solution_found,576.4246231757575,2.323357554152608
scenario2,realamprandom,8,10,1,solution_found,222.34570675968297,1.4859552774578333
scenario1,qft,6,10,60,solution_found,200.33644089893062,34.80507684312761
scenario2,qft,10,15,40,solution_found,253.44241781449733,33.11319094710052
scenario3,twolocalrandom,8,30,15,solution_found,197.87,17.813487488776445
scenario3,qaoa,6,15,30,solution_found,435.33,19.340278988704085
scenario2,realamprandom,8,20,25,solution_found,253.65911474036133,27.11531698331237
scenario3,dj,6,25,50,solution_found,373.07,51.81857508048415
scenario3,qft,10,5,20,solution_found,198.69,4.760578265413642
scenario1,dj,6,10,45,solution_found,470.9090579591033,19.57472468726337
scenario1,dj,10,30,60,solution_found,469.9216968649106,84.53851670771837
scenario1,vqe,10,1,45,solution_found,200.87381523899586,3.2129631601274014
scenario1,vqe,6,25,35,solution_found,200.2326729540535,50.21372942067683
scenario3,realamprandom,10,25,35,solution_found,195.6,34.76137581653893
scenario1,twolocalrandom,10,20,40,solution_found,200.12178396261166,48.10122003220022
scenario2,qaoa,8,20,25,solution_found,671.6617494737726,29.90294088795781
scenario3,qft,10,1,45,solution_found,196.05,2.099788887426257
scenario2,twolocalrandom,10,10,30,solution_found,252.2555508513788,17.01600941643119
scenario2,qaoa,6,20,45,solution_found,670.7178416797651,50.52954547666013
scenario1,realamprandom,6,1,1,solution_found,220.61136853933928,0.23727816343307495
scenario1,twolocalrandom,10,30,40,solution_found,200.25591572876948,72.19903526641428
scenario1,twolocalrandom,6,1,55,solution_found,200.67463861967832,3.6600630078464746
scenario1,qft,8,1,55,solution_found,202.84099969769494,3.7445464245975018
scenario2,twolocalrandom,10,20,50,solution_found,253.77938469855548,54.70968064852059
scenario1,realamprandom,6,15,5,solution_found,202.48989486617072,5.695492383092642
scenario1,dj,6,15,40,solution_found,469.89255161866083,25.669765535742044
scenario3,vqe,6,10,60,solution_found,194.7,22.29450172558427
scenario2,qft,6,5,25,solution_found,252.9606374662577,6.9562710374593735
scenario3,qft,6,15,5,solution_found,206.92000000000002,3.2144783958792686
scenario2,qnn,8,15,10,solution_found,355.766484013125,9.432891219854355
scenario2,twolocalrandom,10,1,55,solution_found,251.5059880437934,3.494865510612726
scenario1,qaoa,6,1,60,solution_found,574.7675342179555,1.7324382234364748
scenario3,qaoa,8,30,25,solution_found,436.07000000000005,33.7547748722136
scenario1,qft,10,1,10,solution_found,206.29957591328423,0.9074064642190933
scenario1,qft,6,1,45,solution_found,203.71130578125567,3.057629643008113
scenario1,twolocalrandom,10,15,25,solution_found,200.56454320943237,22.9925374109298
scenario1,qaoa,10,5,60,solution_found,575.8187791508517,8.490642171353102
scenario3,dj,8,1,50,solution_found,373.1,2.48457065038383
scenario2,realamprandom,6,5,10,solution_found,239.176580224026,2.9323814567178488
scenario3,realamprandom,10,1,45,solution_found,198.69,2.1216747295111418
scenario2,qft,6,1,50,solution_found,252.94927218352356,3.0346938986331224
scenario2,qaoa,8,20,50,solution_found,673.0155327467414,58.45676079019904
scenario3,qft,8,1,30,solution_found,198.07,1.4152741525322199
scenario3,twolocalrandom,10,10,30,solution_found,195.4,12.09195732884109
scenario2,realamprandom,10,25,45,solution_found,253.40452186741402,62.0414123237133
scenario3,dj,6,30,50,solution_found,373.04,61.864221746101975
scenario1,twolocalrandom,6,5,20,solution_found,202.126430201825,6.115998895838857
scenario2,twolocalrandom,10,15,40,solution_found,253.39783657148095,33.279551677405834
scenario1,vqe,8,5,10,solution_found,207.69083350206284,3.4830397851765156
scenario3,vqe,8,10,25,solution_found,196.76999999999998,9.85517694056034
scenario2,dj,10,20,30,solution_found,576.3284311077985,38.823341332376
scenario3,dj,8,10,30,solution_found,377.18999999999994,13.699703915044665
scenario2,twolocalrandom,6,1,55,solution_found,251.96558524048146,3.2475581914186478
scenario2,qft,10,25,1,solution_found,232.80074949880697,2.3897104393690825
scenario2,qnn,6,15,10,solution_found,362.00085824284,8.557802746072412
scenario3,realamprandom,6,5,35,solution_found,196.6,6.792011035606265
scenario3,dj,8,15,55,solution_found,375.12,36.58768857270479
scenario3,realamprandom,8,15,20,solution_found,198.72000000000003,12.022836197167635
scenario1,vqe,8,1,60,solution_found,200.64491835841054,4.058728193864226
scenario3,qft,6,25,45,solution_found,194.6,41.137469777837396
scenario2,qnn,8,15,40,solution_found,364.7822278836427,32.81587412953377
scenario1,realamprandom,6,15,30,solution_found,201.0662721231123,26.007197791710496
scenario2,vqe,8,20,45,solution_found,253.9530570454013,47.87758661992848
scenario2,qft,10,25,20,solution_found,251.79780176999546,28.18540514446795
scenario3,twolocalrandom,10,20,50,solution_found,195.0,39.38563862815499
scenario1,qaoa,6,30,30,solution_found,574.9245688498804,23.652584183961153
scenario1,qnn,6,10,30,solution_found,274.21521623667263,17.897397251799703
scenario2,qnn,8,10,25,solution_found,361.72891046842966,14.368035890161991
scenario1,realamprandom,10,25,55,solution_found,200.12786195884524,81.41804644837976
scenario1,qaoa,6,25,20,solution_found,576.8051989879036,13.878287496045232
scenario1,qnn,6,20,1,solution_found,288.17426103559495,2.2145738564431667
scenario2,vqe,10,10,20,solution_found,250.8974811914867,11.702124429866672
scenario2,realamprandom,10,5,10,solution_found,238.81364731031604,2.992829669266939
scenario1,realamprandom,8,30,60,solution_found,200.10021342763673,104.45044574700296
scenario2,qaoa,8,5,40,solution_found,671.6644405241785,12.594035742804408
scenario3,twolocalrandom,10,1,5,solution_found,230.64,0.36543544940650463
scenario2,twolocalrandom,6,30,10,solution_found,250.37641705975753,16.499892665073276
scenario1,twolocalrandom,8,10,25,solution_found,200.9015346443291,14.846647659316659
scenario2,dj,10,1,60,solution_found,571.8512663699438,4.740189965814352
scenario1,realamprandom,8,20,10,solution_found,203.76778732211912,12.719080723822117
scenario3,vqe,8,1,5,solution_found,215.87,0.5835966300219297
scenario3,qaoa,10,15,1,solution_found,524.97,1.288804491981864
scenario2,qnn,10,15,40,solution_found,365.0838643704684,33.71770837716758
scenario2,dj,6,25,10,solution_found,563.6111011500681,15.113554552197456
scenario1,qft,8,30,45,solution_found,200.1097770478744,79.64639667607844
scenario2,qaoa,8,5,25,solution_found,666.5910591925485,7.810768634080887
scenario2,twolocalrandom,8,1,55,solution_found,253.7579075610134,3.395838877186179
scenario2,qaoa,10,1,20,solution_found,672.6161864969525,1.43367725238204
scenario2,vqe,8,20,5,solution_found,250.03476536278328,6.083074972033501
scenario3,twolocalrandom,8,25,50,solution_found,194.5,47.367777835577726
scenario3,qft,8,25,25,solution_found,195.28000000000003,24.033181440085173
scenario2,qft,8,15,60,solution_found,254.11769198195978,48.04571205191314
scenario3,qnn,10,1,45,solution_found,262.9200000000001,2.0521981306374073
scenario1,qft,8,1,40,solution_found,202.4126849773458,3.216800384223461
scenario3,dj,8,5,15,solution_found,378.07,3.7658210154622793
scenario2,vqe,10,20,40,solution_found,253.4289190807794,44.021757105365396
scenario2,twolocalrandom,10,5,50,solution_found,252.26885430013337,14.102805726230145
scenario3,dj,6,20,40,solution_found,373.85,33.36671247333288
scenario2,qnn,8,25,5,solution_found,352.5041476208645,7.7846667524427176
scenario2,vqe,6,1,30,solution_found,249.38375066906247,2.2583384849131107
scenario1,twolocalrandom,8,1,15,solution_found,206.68362405215578,1.1292041763663292
scenario2,realamprandom,6,30,55,solution_found,253.88169057500363,84.41037859022617
scenario2,dj,8,10,5,solution_found,544.2379760327339,3.6030267607420683
scenario2,realamprandom,10,1,25,solution_found,239.9390054926435,1.597675746306777
scenario1,qnn,8,20,45,solution_found,273.59994412540425,54.3302099108696
scenario2,realamprandom,8,1,20,solution_found,243.01366176028182,1.3356638103723526
scenario2,dj,6,10,50,solution_found,578.2455677214288,28.380097491666675
scenario2,realamprandom,6,20,60,solution_found,253.5611658505004,61.68636687286198
scenario1,dj,10,15,35,solution_found,470.173377697618,25.246377704665065
scenario3,dj,8,25,55,solution_found,373.04,60.24941332265735
scenario3,qaoa,8,10,50,solution_found,433.16999999999996,22.10782259143889
scenario1,twolocalrandom,6,5,25,solution_found,200.8237637677017,9.30895871296525
scenario3,vqe,10,25,10,solution_found,202.53,10.49886771850288
scenario2,realamprandom,6,25,5,solution_found,238.95648159988176,7.338266424834728
scenario3,qaoa,6,20,30,solution_found,436.32000000000005,25.229990167543292
scenario3,twolocalrandom,10,15,5,solution_found,209.73000000000002,3.4446332547813654
scenario3,qnn,10,5,45,solution_found,254.23999999999998,10.03106277808547
scenario2,dj,6,15,15,solution_found,571.7516279064266,13.254088705405593
scenario3,twolocalrandom,8,30,30,solution_found,194.8,34.76138186082244
scenario3,vqe,8,15,55,solution_found,194.48000000000002,31.278894076123834
scenario1,realamprandom,6,25,20,solution_found,201.15820790553437,29.097806878387928
scenario1,qft,8,25,40,solution_found,200.1696324323966,59.024370366707444
scenario2,qnn,10,25,35,solution_found,365.24813377547076,49.13088487833738
scenario1,twolocalrandom,6,5,1,solution_found,217.31513074781526,0.684801334515214
scenario1,vqe,8,10,35,solution_found,201.11496943191491,21.238369062542915
scenario1,realamprandom,8,25,55,solution_found,200.5509451905652,79.82247383706272
scenario1,twolocalrandom,10,15,40,solution_found,200.1735809640366,36.61006315425038
scenario1,qft,8,15,10,solution_found,201.0669649927213,10.224091447889805
scenario1,qft,10,25,55,solution_found,200.30167761148243,82.26649945229292
scenario2,qnn,10,1,40,solution_found,361.47720796652135,2.8113756515085697
scenario1,realamprandom,6,5,40,solution_found,200.74543331565883,11.944865800440311
scenario2,qnn,8,10,5,solution_found,340.5390547287241,3.1321957390755415
scenario2,vqe,8,25,40,solution_found,253.8445799191186,53.29687074571848
scenario3,vqe,6,30,45,solution_found,194.64000000000001,49.76272219233215
scenario1,qnn,6,20,10,solution_found,276.24783757166244,12.615572433918715
scenario2,qft,10,5,50,solution_found,254.00406506714117,14.253312697634101
scenario2,twolocalrandom,8,20,55,solution_found,253.9632798227195,58.14928534254432
scenario3,vqe,10,5,1,solution_found,212.92000000000002,0.43458721973001957
scenario1,realamprandom,8,25,25,solution_found,200.15462857477635,36.89924477227032
scenario3,vqe,6,30,50,solution_found,194.4,55.990978041663766
scenario3,dj,6,30,20,solution_found,377.04,25.505723658949137
scenario3,qnn,6,25,15,solution_found,258.39,14.556909823790193
scenario1,qft,8,15,20,solution_found,201.48353769785822,18.225250009447336
scenario3,dj,6,10,25,solution_found,377.85,10.768529729917645
scenario1,qnn,8,5,40,solution_found,273.6164033504838,12.233893107622862
scenario1,twolocalrandom,8,25,35,solution_found,200.31028733892802,51.64997618831694
scenario2,vqe,8,15,5,solution_found,240.33757111909722,6.149919182062149
scenario2,qaoa,8,25,50,solution_found,672.3544118009759,72.48722991906106
scenario3,twolocalrandom,6,30,40,solution_found,195.60000000000002,43.90406188368797
scenario1,qaoa,10,25,55,solution_found,575.4730362143522,37.73059856519103
scenario3,twolocalrandom,10,30,40,solution_found,194.92000000000002,47.49724670499563
scenario2,dj,10,10,60,solution_found,577.00465315049,39.128283116966486
scenario1,vqe,8,15,5,solution_found,201.92295604817866,5.092367134988308
scenario3,qnn,8,30,5,solution_found,264.51,6.716056616976857
scenario2,twolocalrandom,8,30,15,solution_found,250.05395875314804,25.036493599414825
scenario1,qaoa,6,15,10,solution_found,579.5820522697122,4.246030159294605
scenario3,realamprandom,8,1,60,solution_found,194.64000000000001,2.6172359101474285
scenario1,qnn,10,25,50,solution_found,273.8134064769332,76.03209310397506
scenario3,qaoa,8,10,45,solution_found,434.2000000000001,20.12010250426829
scenario2,qaoa,8,30,35,solution_found,672.0909253779648,61.36283048056066
scenario3,twolocalrandom,8,15,30,solution_found,198.96,17.540446231141686
scenario3,vqe,6,25,1,solution_found,209.85,1.666998516768217
scenario2,qft,6,5,30,solution_found,253.95961027216148,8.445648880675435
scenario2,qnn,8,20,50,solution_found,365.75722272067117,54.76232358813286
scenario2,qft,8,10,60,solution_found,253.83809492838574,32.41331733390689
scenario1,dj,10,25,5,solution_found,477.80307394599095,7.097831392660737
scenario2,qnn,10,20,1,solution_found,337.088799353807,1.9816087894141674
scenario3,realamprandom,8,30,20,solution_found,195.92000000000002,23.994204146787524
scenario3,qaoa,6,10,1,solution_found,481.04,0.7950659804046154
scenario1,dj,6,25,40,solution_found,469.7240114810065,42.914014680311084
scenario2,dj,6,5,1,solution_found,486.53087731204005,1.2074085678905249
scenario2,qft,6,30,1,solution_found,229.04529673373082,2.6661774795502424
scenario3,realamprandom,10,25,15,solution_found,199.17000000000002,15.272707495838404
scenario1,qft,8,25,30,solution_found,200.731313158741,44.51985847577453
scenario3,dj,6,15,60,solution_found,372.57,36.98717305250466
scenario2,dj,10,15,5,solution_found,534.814756660817,5.490073336288333
scenario3,qaoa,6,1,50,solution_found,433.16999999999996,2.4014913719147444
scenario3,vqe,10,1,1,solution_found,228.72,0.15926715172827244
scenario2,realamprandom,8,25,40,solution_found,254.01904940137368,53.74669428169727
scenario1,qft,10,5,30,solution_found,200.3121328952145,9.805447671562433
scenario1,qft,10,25,15,solution_found,202.0370263483424,23.653342243283987
scenario3,vqe,8,25,10,solution_found,198.20999999999998,10.14504480920732
scenario3,qft,6,5,50,solution_found,195.44,9.340712178498507
scenario3,qaoa,10,5,40,solution_found,434.48,9.691393746063113
scenario1,dj,6,5,60,solution_found,470.8284753477559,13.085770089179277
scenario3,qnn,6,30,1,solution_found,264.79999999999995,1.994279446080327
scenario3,dj,8,1,20,solution_found,413.62,1.2249193284660578
scenario3,realamprandom,6,15,30,solution_found,195.93,16.623080004006624
scenario1,qnn,6,25,10,solution_found,275.49964767472767,15.918547108769417
scenario2,qnn,8,15,50,solution_found,365.53172541648206,40.520665200427175
scenario3,twolocalrandom,8,30,5,solution_found,205.41,6.588686637580395
scenario1,vqe,8,30,35,solution_found,200.31684028786717,61.80409484729171
scenario2,dj,6,15,25,solution_found,575.3315929062895,22.04002887941897
scenario2,twolocalrandom,6,10,50,solution_found,254.3501848548343,26.028742706403136
scenario2,qft,10,30,5,solution_found,241.61030483916366,9.460673889145255
scenario3,qnn,8,20,1,solution_found,279.1,1.3947787303477526
scenario3,realamprandom,10,10,45,solution_found,194.9,17.900362581014633
scenario3,qft,8,10,60,solution_found,194.96,22.944431506097317
scenario3,realamprandom,10,5,30,solution_found,197.3,6.170754266902804
scenario1,twolocalrandom,8,25,1,solution_found,201.82352517217623,2.6403545886278152
scenario1,twolocalrandom,8,15,10,solution_found,203.48023386548948,9.518161160871387
scenario2,qft,6,5,1,solution_found,238.24915263144717,0.5429997853934765
scenario2,qft,6,25,10,solution_found,252.06495133743408,13.580104576423764
scenario1,vqe,6,5,5,solution_found,206.05804490114159,2.351736007258296
scenario3,qaoa,8,25,10,solution_found,439.9000000000001,11.790252607315779
scenario2,qaoa,10,25,55,solution_found,673.6297801341155,84.08101982995868
scenario1,qft,8,5,10,solution_found,202.62845556348702,3.4977896194905043
scenario1,twolocalrandom,8,5,30,solution_found,200.80458423649006,9.670338299125433
scenario3,dj,8,10,50,solution_found,373.28999999999996,22.334541713818908
scenario1,vqe,8,10,25,solution_found,200.4980104945389,15.292952824383974
scenario2,vqe,6,5,35,solution_found,252.1954214815643,9.333678428083658
scenario3,twolocalrandom,10,15,20,solution_found,197.32000000000002,12.260365886613727
scenario2,twolocalrandom,8,1,15,solution_found,248.12770329063076,1.1065215151757002
scenario3,qaoa,10,5,55,solution_found,432.47,12.948840929195285
scenario1,realamprandom,8,15,10,solution_found,201.62704643881906,9.64872064255178
scenario1,qnn,6,25,40,solution_found,273.191558443521,59.33368448540568
scenario3,qnn,10,30,50,solution_found,254.57000000000002,60.59865488484502
scenario2,qaoa,6,20,10,solution_found,667.8387918615273,12.300639001652598
scenario1,vqe,6,15,55,solution_found,200.4708724903398,47.335060277953744
scenario3,qaoa,8,15,60,solution_found,431.80000000000007,39.81894060783088
scenario2,twolocalrandom,8,15,25,solution_found,253.45823397905934,20.48652157187462
scenario1,vqe,8,15,45,solution_found,200.22287932850983,40.111542481929064
scenario1,dj,6,5,25,solution_found,484.2395003268053,5.659368691965938
scenario3,realamprandom,6,1,20,solution_found,205.76999999999998,0.9555773790925741
scenario2,vqe,8,1,20,solution_found,247.85460996677617,1.521899826824665
scenario3,qaoa,8,25,15,solution_found,434.27000000000004,17.402135821059346
scenario3,qft,10,15,50,solution_found,194.47,29.65198541432619
scenario1,dj,8,5,5,solution_found,500.9459391176142,1.3413635324686766
scenario3,dj,8,5,60,solution_found,373.1,13.918289560824633
scenario3,qnn,6,20,1,solution_found,273.15,1.362505741417408
scenario3,qft,8,10,45,solution_found,194.64000000000001,17.369955219328403
scenario1,qnn,10,1,45,solution_found,274.8113554115544,3.6747837886214256
scenario2,vqe,8,1,50,solution_found,252.62408578762034,2.9074096754193306
scenario3,vqe,10,20,1,solution_found,208.2,1.4434073437005281
scenario3,twolocalrandom,10,15,15,solution_found,198.09,9.311731381341815
scenario2,dj,6,15,10,solution_found,563.0822082400548,9.083548285067081
scenario2,vqe,10,20,30,solution_found,253.57702772020178,33.611290810629725
scenario2,vqe,10,5,40,solution_found,250.45962232720422,11.550081813707948
scenario3,realamprandom,10,1,50,solution_found,194.9,2.3112073354423046
scenario2,realamprandom,10,5,15,solution_found,252.45256867264573,4.427658820524812
scenario2,qaoa,6,25,10,solution_found,659.8644170649872,15.488667018711567
scenario2,qnn,6,10,15,solution_found,359.6546984619266,8.83392546325922
scenario3,vqe,10,20,20,solution_found,195.28000000000003,16.28092009574175
scenario3,qft,6,20,55,solution_found,195.5,40.24750663526356
scenario1,qaoa,6,20,20,solution_found,575.8813005300372,10.58335318788886
